"rmseA","rmseB","rrmseA","rrmseB"
85.8774447970091,30.5693460404297,10.9016866664205,9.36684475527384
43.4758643108032,10.948946786507,20.5181861333519,2.55454117721763
101.100302284777,14.5207866985405,15.3783642921514,5.6401568910336
26.295826480955,9.89918770131011,36.1068279638163,7.98202063731076
209.472527719554,38.4850348220781,1.12339254422602,2.09197448294865
46799.1993183254,14.0691687444886,7.24101268232803,3.04045626106298
71.7106939603462,17.5789542308875,21.0894874298574,10.691820622735
780.820932075547,55.3046330335974,2.95923534144947,5.20004008930567
67.7826754423555,16.3928012258988,2.16998728437925,0.79800358285149
225.332317136671,10.7962804489651,35.8385129714432,3.14840926823173
138.207707868041,23.3890326232623,15.3334223846413,3.00125651732405
322.568335548698,55.9063073560739,7.80669536048679,2.36212686290235
13.898042392619,7.42965767147378,1.39379375706568,7.04918455108943
2798.7313767074,8.91119889413348,10.0491939529785,1.98518886468613
439.989730838547,12.2583254551651,27.7958541239025,5.91874470374985
441.53536619948,39.4910756294794,8.96010418801084,4.460477644208
191.563728032572,25.0492725635565,10.3439236337506,0.965549180326824
177.80666483338,26.8825852964056,12.1573029270367,8.40304327122463
305.220309483304,16.5295776066538,6.32945287341883,3.53973943215915
71.7003356946025,28.2518199669787,1.81226098076095,0.270140945767548
64.0370709485119,19.67962337864,3.9157738121552,4.66289278671509
52147.4766094054,20.5194061449303,19.360382221884,0.895014452349489
41.3834006007915,12.8481503856494,18.0525473109711,8.03812000567938
54.0031318212177,8.50429326646543,11.8358914051051,7.76321554996721
49.2719421185735,9.79890236059186,1.49195549245767,1.31632801050346
37.6420505025413,26.8835284476671,11.7856846583499,11.7344236310759
24.3353732718201,6.35800369593568,1.65718312088846,3.99188688548546
2.17930186610766,2.11505594660807,0.592845744542215,2.1025681668261
43.3223105118068,20.8233245521651,72.5135628527763,8.8374055268249
12.2089248388326,4.62076010386197,3.09478729940269,7.18521043048082
70.5175764573353,10.6271030599478,7.40528343920066,3.85333562559481
80.4961295427399,26.230853480613,13.57446586998,2.38242592358126
177.589085906177,22.222592531722,3.24073716422335,1.89989787993393
568.076354616707,81.1853313751047,33.80335327882,13.4709171149628
176.249914566969,17.9688545321672,3.0002307859843,1.96406011340262
90.3258941737752,59.0901835718752,31.2891962140032,4.28246795332798
46.762720404622,35.2288577310013,2.03774227239825,5.15085889411721
24.01168559405,21.5599357761195,14.3274070861032,18.8353957119774
103.539802296324,32.2856583333146,7.10177654277559,5.22774082049108
97.9520997168475,25.7621159697256,14.1677150660065,8.78711793780966
2141.23933457246,40.482117817127,11.2107643062767,0.169412668068652
72.6752660235065,23.9922962272119,13.7110237521868,11.4557195452872
18.7564636202919,11.8095866074022,6.04958734220448,0.946749264170664
129.345954832872,23.8316613514962,1.03755189726537,1.55125433073297
172.054660354405,22.7200308451868,5.73785690079597,2.31161550580096
236.305902945403,91.9587797502708,1.29131119168006,5.22334181788936
48940.2861748399,21.3705173706865,14.1443159243801,5.39353068997196
6294.16356958536,22.5394584005987,53.3997370980699,5.9657184557205
1198.97841851407,122.591581650064,2.29265207949139,2.67351035869517
38.0813362570269,81.450327773419,3.72126443464361,12.490212464021
203.44486262405,16.376556946028,36.7724480028326,0.665117109206321
121.744994615074,43.3565473929843,2.81711648737044,5.02255976326228
121.554102005454,45.2191697086912,10.1472597579345,8.70111624822823
15.5713177416954,4.84040772378193,3.61045136575337,6.18157050386501
24.8189775205986,9.8330913160223,3.505286136159,4.00654627120894
42.1965865689268,7.28025702732467,54.1598300156415,4.42961790124056
43.0633369219234,16.2076220917771,7.6172792440921,0.556307765737053
154.098800716621,15.4896797069311,7.58361118374229,1.1087546123121
119.673313559307,22.8272350048805,3.71546081919375,1.46375419764212
88.290865816122,15.5405349519895,22.4709565626365,0.501872811569743
292.716634559766,26.0912005177428,7.74716727366572,1.44267834758964
78.0391349524382,20.5317254521104,3.47574085941167,5.68304447800162
32.843790690626,12.5793617611861,10.8242344713528,4.72892437224719
190.43525839576,80.3800328813274,19.3881792747887,11.6448795098118
38.8213714311167,8.40766647195682,5.80332593349802,5.42870545204475
43.8235307106486,10.0993835213174,6.42354178987014,2.15177265191212
39.247746571542,14.7964064266837,35.5699734494195,21.80263482918
197.093835179102,9.88559788685735,9.10215531932497,5.20624526797115
5.4375032056795,4.19785146319639,0.453044727445129,1.88984840021311
51.1025347145598,14.4133802606398,3.72471781689282,2.64094922776109
9.86798091936437,5.72270707558408,3.64320338892506,7.82377599086786
2118.81019699568,31.5377072665678,8.8440001912242,5.08473210854724
104.629141152825,19.3038060033842,22.3355929563676,4.70559241643873
381.815504955984,21.1467450385707,41.4078676548116,3.92062710115728
27433.5193532227,50.4557586699519,32.773356216712,2.3069457871548
38.6693953030907,12.6351034077571,14.596538025655,5.50144643495005
80.6267149399226,30.8349523612615,11.7366232631973,2.22971398072944
131.17891092799,54.7086274542864,3.45459831467992,5.41176975240817
162.386336708432,9.75728972873208,5.34269792661886,2.33247617013033
1279.28543610176,31.6254407700717,33.9669770591529,4.56834565031241
69.5336478745298,21.0221300027271,3.27004363961673,1.75769848790707
272.383581148206,37.2862422353384,10.912179248397,4.78603938629444
416.484640972086,33.065485863291,10.8566739828428,2.83442175197703
12.836804173034,6.51371478185633,59.1253401956014,21.2632177162066
19.7548518972158,22.4760797063667,0.238567172825827,0.885161454748779
66.3860829717082,7.44468521597456,11.9172485800732,4.08698864207233
109.762782654028,35.4708707445335,1.75119071418213,3.893097897687
6.56922805684316,5.45801133552335,13.5259534782319,1.9453470293609
35.1333026866837,21.5786311954219,8.84017937343859,5.63812522995351
57.5750532984637,23.6450947595014,1.15327567021681,2.49809006842331
17.7906337305705,11.7836238766833,10.9474238454405,1.00485775439444
18.1307391622482,8.22862686351609,13.6253176235511,0.79690671418475
38.0650111380854,15.0517065607461,2.07797440186255,2.0466649956517
238.91778739172,51.0252444620491,4.81805645254524,1.67303443379804
13.998291758839,6.47269367031646,1.57310991119625,11.0223974232679
23.7692643535803,7.95294272027035,5.02466857798202,8.22150519187299
876.948280847217,11.9670784066881,4.49623584646507,0.159904698705511
595.958063034224,25.0491241242554,22.4331187983784,7.18480948895465
308.928819469268,48.2520846579195,16.4236916959754,0.99619432602077
171.021433271979,25.907552059006,9.84810156797806,7.73349775371708
25.9873019145968,9.45622782080434,41.8814028859915,16.9562281784671
84.0390984897777,25.9747796688208,8.43012455262266,11.6173496785687
34.0910227429948,7.78546418799967,3.53819676951271,0.841205070995042
60.1395206905762,14.0995351076732,3.42136382844705,0.315340812898815
36.2285570177003,9.5292416041663,23.7150870428488,9.29894056584425
32.297721990228,4.64304911308645,5.60385324360175,4.08939675810616
105.153286523206,31.1063133266023,2.72692318222106,2.77720452335694
54.8195176875234,27.4209895904247,24.7054838204808,10.2548831293013
83.0580723040888,9.49774319011605,6.16500904684862,6.19011581284235
6.55323966781325,3.52839724973371,0.628990787710661,3.39205928925405
56.3107816738875,17.7443112633881,4.25044090388495,1.42398476828556
10.980086905362,5.63870966629742,4.52472182096699,13.4721902942633
59.8156680595155,12.7108576053889,2.03927113768015,5.34830406953455
276.900186891606,25.5757403430839,18.593413745231,13.8866112975631
75.1035708089469,25.8453933042072,4.1834229167844,5.66273009537184
348.636256904805,19.7495286713633,99.8446741919077,6.41578522717026
37.7620460186096,7.11295948812146,6.34682116262383,2.46100001055633
81.939946360365,45.7304170988388,12.6362814087376,10.9757996355553
57.3064880725688,39.9176435403058,1.52404530436705,2.33759247793131
26.3229959033841,5.46093797607219,21.9717958243805,1.19048081465049
403.768832206525,14.743032463166,47.5762566414414,3.91475910590586
91.0824434688558,7.30693794488411,10.1282226026303,1.5175005781421
150.125437793574,36.2064285050014,29.2455406864168,0.822938515982339
338.448156170815,17.6102897975203,188.101362187317,8.09602298847629
88.0158578260036,18.5868265249982,5.36291422817355,2.67464011121535
29.3486474725899,14.1696546455168,0.561258368498838,0.431351389638652
1116.07561388877,28.7719155605434,12.6284091999243,3.30489097380917
158.496121750609,40.8596743571858,1.83159428197995,5.31105475688607
70.7824892192897,19.629580735277,6.61744500013899,0.526716486912655
3693.05042098757,52.5310828806564,5.70664994311032,4.00326073102096
97.8432085174385,30.6675865785214,0.332269907576688,0.913715204977836
28.6219349904453,16.5281292110578,3.98999029537794,1.31667714771164
39.1634141948862,11.6578044425298,12.4315362481255,0.449327481988788
168.117292456236,27.8859537547923,9.76273506940202,2.43494716577555
8526.1948055535,43.0554610255886,14.1368279439437,0.560734248141046
19.8827040534153,5.45231134764222,0.785759492086893,4.50196392919874
56.2203579649083,30.2009177539634,4.88047785819555,3.7473488742382
35.8259017333166,11.8439457365917,10.6243137507051,1.84839332811553
545.647869439884,58.5132131151365,23.2350751228316,11.6220074244951
1026.74493634602,176.368995659204,5.80717874293882,3.19784970239611
31218214.2672117,30.5940786032584,11.5649319320505,0.775216091927262
201.545219208035,17.113555994053,28.3182756502274,10.2733629720858
55.3751089324693,36.5927857233141,4.24475134344199,5.50398305186888
61.2922281485362,25.3075086761653,0.928696889627017,1.55976707454838
69.1368132630957,10.0877994043842,26.1507744915739,6.88434013961434
105.874323944828,21.0207469235805,24.6351487809681,6.06293968294098
17.4673593770066,7.59060068583037,0.796929922424926,2.7718809440777
240.708396735113,10.2680665273992,5.3364397903633,1.89663700298909
134.908914641251,59.8486009067442,7.59877761565508,12.1578623350093
57.8498023942548,8.7432216072852,1.68608705769021,4.19856971907727
73.141483746689,5.41248394752681,0.329722584692003,2.55927153019749
166.288566811446,22.3299383799543,11.7140500848684,1.06434642647329
8.80513738189494,4.36825082529807,1.04548836509722,5.25129285001991
494.473435647889,80.0636534385626,2.58112567364745,4.46780176040406
180.242249730541,53.6321826020011,20.4728439378175,9.98908492189672
185.384813868798,43.9149729598598,3.00200044271635,5.61885557920411
471.306277461138,83.8832941658448,9.86519170190883,3.15701182827956
10786.5858885725,7.93613967852826,22.2247388532395,0.555381716383195
113.270930932033,16.4903582755925,56.3611032692997,0.702166986521497
1132.32499405329,46.623126999151,11.3913508362642,6.06381374201959
60.7328348482435,10.1644815747126,3.17114502459552,1.33919088700014
118.55456646246,26.8571617157592,4.80276207506688,2.20300619135081
143.885558927719,23.3561716349973,8.31009112938557,0.90182534376439
149.372285246837,48.7442123452125,2.91903807660743,4.19230966862086
418.080115597065,114.077794638955,26.4276507036092,13.0799985605733
111.052136987944,12.0221050751312,24.7398576617243,9.68865517106736
18.350808862749,12.6574068989914,15.5474074514388,23.2455198762376
805.411762407242,53.9328187270726,4.37363481890111,0.320810959805026
121.126671200782,62.1716269010111,0.920519857605536,4.04068480321815
4555.75894651264,13.3929007055415,24.1181692479285,6.65731451912365
621.765135570596,35.1637468090202,6.25878050007576,1.31024511934337
194.439212418054,49.0508881080904,1.13210678629452,2.9008578383974
215.586121329497,34.9569812794087,5.65643221588944,4.67047865206796
111.46896777576,16.7758502804258,47.4129078888062,17.3454858794882
588.361253282697,483.213920432221,9.66631324534957,41.7866287044169
773.243114806694,53.4796952095974,25.2979212568195,5.08495161705228
16.4650870996581,16.8529258628479,0.989822162250044,14.6233893818008
201.773234877761,14.4050027919717,20.1396736075653,5.11617130004071
92.5829035238938,14.3358009700105,51.9705938482656,21.5021313197954
391.687373850112,53.8596464359864,16.0044683494316,5.35153879440565
187.553938397769,29.5068731233496,6.93038532368601,0.340806344441534
712.88410515586,21.5338166337492,8.9229569423612,4.16228578441483
381.602772332286,19.401161770493,7.36897943918437,3.80349811427536
183.841644387329,41.411095340343,6.57869259057862,5.10307715003778
92.8927599343098,21.0437179618605,1.48670593737371,1.6019036842545
371.539028430565,23.6836404326801,55.5610712321208,4.37019627482855
81.8632679237168,54.1533543999907,18.1189904700789,5.48853132766489
46.9934957013624,14.5416429056069,4.18860500667643,3.38479808402501
112.854725616351,16.1605300451002,24.7265235899086,2.21681992755588
43.0515068584895,29.8251028731378,6.53434802032112,7.30238884605675
85.1864195843123,13.4753125683438,0.93856308311135,2.30332870096782
6.91567892602313,6.96829197552521,0.256799117343637,2.06776912023076
1076.61526891398,47.4994581933819,26.3583875308643,3.11634132697394
